Exp_ID,location_name,latitude,longitude,ecozone,province,soil_great_group,soil_sub_group,soil_texture,sand_px,clay_px,silt_px,initial_soc_tha,initial_soc_year,plot_id,block,treatment_number,treatment_name,replication_number,duration,year_name,start_year,end_year,tillage,STIR_rating,grain_yield_kgha,hay_yield_kgha,hay_residue_kgha,crop,ICASA_code,AAFC_code,crop_rotation,rotation_seq,crop_seq,straw_biomass_kgha,straw_returned,silage_yld_kgha,root_biomass_kgha,biomass_returned_kgha,N_fertilizer_kgha,N_fertilizer_kgha_2,N_fertilizer_kgha_3,P_fertilizer_kgha,P_fertilizer_kgha_2,P_fertilizer_kgha_3,K_fertilizer_kgha,K_fertilizer_kgha_2,S_fertilizer_kgha,S_fertilizer_kgha_2,manure_kgha,residue_estimation_methodology,soil_total_carbon_conc_gkg,soil_total_carbon_px,soil_total_carbon2_px,soil_organic_matter_kgha,organic_matter_px,crop_residue_avg_kgha,crop_residue_kgha,above_ground_residue_kgha,roots_residue_kgha,root_exudates_kgha,reference,flag,theme,TrtID,simple_trt_name,r_c,tillage_soil,tillage_type,irrigation_region,irrigation,cinput_lignin_px,cinput_n_px,Location,POLYID,ECO_ID,SL,PROVINCE,PCPTREGION,lowest_depth,soc_tha_lowest_depth,initial_dsm,lowest_depth_difference,first_soc_treatment,soc_dsm_difference,soc_tha_30cm
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,329,NA,10,Fw-Wt-Wt +N I,3,20,1988,1985,2004,RT,47,NA,NA,NA,FAL,FAL,SUMMRF,FAL_WHT_WHT,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpr,E4_RT_10,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,30,NA,91.5,0,106.1,-14.599999999999994,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,329,NA,10,Fw-Wt-Wt +N I,3,20,1989,1985,2004,RT,45,1.97,NA,NA,WHT,WHT,WHTDUR,FAL_WHT_WHT,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpr,E4_RT_10,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,30,NA,91.5,0,106.1,-14.599999999999994,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,329,NA,10,Fw-Wt-Wt +N I,3,20,1990,1985,2004,RT,45,1.34,NA,NA,WHT,WHT,WHTDUR,FAL_WHT_WHT,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpr,E4_RT_10,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,30,NA,91.5,0,106.1,-14.599999999999994,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,329,NA,10,Fw-Wt-Wt +N I,3,20,1991,1985,2004,RT,47,NA,NA,NA,FAL,FAL,SUMMRF,FAL_WHT_WHT,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpr,E4_RT_10,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,30,NA,91.5,0,106.1,-14.599999999999994,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,329,NA,10,Fw-Wt-Wt +N I,3,20,1992,1985,2004,RT,45,2.28,NA,NA,WHT,WHT,WHTDUR,FAL_WHT_WHT,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpr,E4_RT_10,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,30,106.1,91.5,0,106.1,-14.599999999999994,106.1
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,329,NA,10,Fw-Wt-Wt +N I,3,20,1993,1985,2004,RT,45,3.54,NA,NA,WHT,WHT,WHTDUR,FAL_WHT_WHT,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,5.85,NA,NA,NA,NA,NA,cpr,E4_RT_10,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,30,NA,91.5,0,106.1,-14.599999999999994,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,329E,NA,10,Fw-Wt-Wt +N I,3,20,1995,1985,2004,RT,45,2.83,NA,NA,WHT,WHT,WHTDUR,FAL_WHT_WHT,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,2.15,NA,NA,NA,NA,NA,cpr,E4_RT_10,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,30,NA,91.5,0,106.1,-14.599999999999994,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,329E,NA,10,Fw-Wt-Wt +N I,3,20,1996,1985,2004,RT,45,1.59,NA,NA,WHT,WHT,WHTDUR,FAL_WHT_WHT,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,1.85,NA,NA,NA,NA,NA,cpr,E4_RT_10,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,30,NA,91.5,0,106.1,-14.599999999999994,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,329E,NA,10,Fw-Wt-Wt +N I,3,20,1997,1985,2004,RT,45,1.81,NA,NA,WHT,WHT,WHTDUR,FAL_WHT_WHT,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,1.3,NA,NA,NA,NA,NA,cpr,E4_RT_10,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,30,NA,91.5,0,106.1,-14.599999999999994,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,329E,NA,10,Fw-Wt-Wt +N I,3,20,1998,1985,2004,RT,45,1.69,NA,NA,WHT,WHT,WHTDUR,FAL_WHT_WHT,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,2.33,NA,NA,NA,NA,NA,cpr,E4_RT_10,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,30,NA,91.5,0,106.1,-14.599999999999994,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,329E,NA,10,Fw-Wt-Wt +N I,3,20,1999,1985,2004,RT,45,1.84,NA,NA,WHT,WHT,WHTDUR,FAL_WHT_WHT,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,2.3,NA,NA,NA,NA,NA,cpr,E4_RT_10,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,30,NA,91.5,0,106.1,-14.599999999999994,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,329E,NA,10,Fw-Wt-Wt +N I,3,20,2000,1985,2004,RT,45,0.86,NA,NA,WHT,WHT,WHTDUR,FAL_WHT_WHT,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,1.11,NA,NA,NA,NA,NA,cpr,E4_RT_10,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,30,NA,91.5,0,106.1,-14.599999999999994,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,329E,NA,10,Fw-Wt-Wt +N I,3,20,2001,1985,2004,RT,45,1.16,NA,NA,WHT,WHT,WHTDUR,FAL_WHT_WHT,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpr,E4_RT_10,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,30,NA,91.5,0,106.1,-14.599999999999994,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,329E,NA,10,Fw-Wt-Wt +N I,3,20,2002,1985,2004,RT,45,2.38,NA,NA,WHT,WHT,WHTDUR,FAL_WHT_WHT,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpr,E4_RT_10,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,30,NA,91.5,0,106.1,-14.599999999999994,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,329E,NA,10,Fw-Wt-Wt +N I,3,20,2004,1985,2004,RT,45,4.27,NA,NA,WHT,WHT,WHTDUR,FAL_WHT_WHT,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpr,E4_RT_10,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,30,NA,91.5,0,106.1,-14.599999999999994,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,406,NA,10,Fw-Wt-Wt +N I,4,20,1985,1985,2004,RT,47,NA,NA,NA,FAL,FAL,SUMMRF,FAL_WHT_WHT,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpr,E4_RT_10,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,30,NA,91.5,0,104.3,-12.799999999999997,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,406,NA,10,Fw-Wt-Wt +N I,4,20,1986,1985,2004,RT,45,2.57,NA,NA,WHT,WHT,WHTDUR,FAL_WHT_WHT,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpr,E4_RT_10,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,30,NA,91.5,0,104.3,-12.799999999999997,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,406,NA,10,Fw-Wt-Wt +N I,4,20,1987,1985,2004,RT,45,0.81,NA,NA,WHT,WHT,WHTDUR,FAL_WHT_WHT,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpr,E4_RT_10,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,30,NA,91.5,0,104.3,-12.799999999999997,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,406,NA,10,Fw-Wt-Wt +N I,4,20,1988,1985,2004,RT,47,NA,NA,NA,FAL,FAL,SUMMRF,FAL_WHT_WHT,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpr,E4_RT_10,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,30,NA,91.5,0,104.3,-12.799999999999997,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,406,NA,10,Fw-Wt-Wt +N I,4,20,1989,1985,2004,RT,45,1.99,NA,NA,WHT,WHT,WHTDUR,FAL_WHT_WHT,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpr,E4_RT_10,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,30,NA,91.5,0,104.3,-12.799999999999997,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,406,NA,10,Fw-Wt-Wt +N I,4,20,1990,1985,2004,RT,45,1.92,NA,NA,WHT,WHT,WHTDUR,FAL_WHT_WHT,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpr,E4_RT_10,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,30,NA,91.5,0,104.3,-12.799999999999997,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,406,NA,10,Fw-Wt-Wt +N I,4,20,1991,1985,2004,RT,47,NA,NA,NA,FAL,FAL,SUMMRF,FAL_WHT_WHT,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpr,E4_RT_10,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,30,NA,91.5,0,104.3,-12.799999999999997,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,406,NA,10,Fw-Wt-Wt +N I,4,20,1992,1985,2004,RT,45,2.28,NA,NA,WHT,WHT,WHTDUR,FAL_WHT_WHT,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpr,E4_RT_10,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,30,104.3,91.5,0,104.3,-12.799999999999997,104.3
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,406,NA,10,Fw-Wt-Wt +N I,4,20,1993,1985,2004,RT,45,4.12,NA,NA,WHT,WHT,WHTDUR,FAL_WHT_WHT,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,7.05,NA,NA,NA,NA,NA,cpr,E4_RT_10,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,30,NA,91.5,0,104.3,-12.799999999999997,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,406W,NA,10,Fw-Wt-Wt +N I,4,20,1995,1985,2004,RT,45,2.95,NA,NA,WHT,WHT,WHTDUR,FAL_WHT_WHT,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpr,E4_RT_10,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,30,NA,91.5,0,104.3,-12.799999999999997,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,406W,NA,10,Fw-Wt-Wt +N I,4,20,1996,1985,2004,RT,45,1.66,NA,NA,WHT,WHT,WHTDUR,FAL_WHT_WHT,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,1.38,NA,NA,NA,NA,NA,cpr,E4_RT_10,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,30,NA,91.5,0,104.3,-12.799999999999997,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,406W,NA,10,Fw-Wt-Wt +N I,4,20,1997,1985,2004,RT,45,1.57,NA,NA,WHT,WHT,WHTDUR,FAL_WHT_WHT,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,2.34,NA,NA,NA,NA,NA,cpr,E4_RT_10,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,30,NA,91.5,0,104.3,-12.799999999999997,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,406W,NA,10,Fw-Wt-Wt +N I,4,20,1998,1985,2004,RT,45,2.61,NA,NA,WHT,WHT,WHTDUR,FAL_WHT_WHT,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,4.29,NA,NA,NA,NA,NA,cpr,E4_RT_10,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,30,NA,91.5,0,104.3,-12.799999999999997,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,406W,NA,10,Fw-Wt-Wt +N I,4,20,1999,1985,2004,RT,45,2.38,NA,NA,WHT,WHT,WHTDUR,FAL_WHT_WHT,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,3.53,NA,NA,NA,NA,NA,cpr,E4_RT_10,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,30,NA,91.5,0,104.3,-12.799999999999997,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,406W,NA,10,Fw-Wt-Wt +N I,4,20,2000,1985,2004,RT,45,0.71,NA,NA,WHT,WHT,WHTDUR,FAL_WHT_WHT,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,1.44,NA,NA,NA,NA,NA,cpr,E4_RT_10,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,30,NA,91.5,0,104.3,-12.799999999999997,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,406W,NA,10,Fw-Wt-Wt +N I,4,20,2001,1985,2004,RT,45,1.29,NA,NA,WHT,WHT,WHTDUR,FAL_WHT_WHT,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpr,E4_RT_10,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,30,NA,91.5,0,104.3,-12.799999999999997,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,406W,NA,10,Fw-Wt-Wt +N I,4,20,2002,1985,2004,RT,45,1.57,NA,NA,WHT,WHT,WHTDUR,FAL_WHT_WHT,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpr,E4_RT_10,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,30,NA,91.5,0,104.3,-12.799999999999997,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,406W,NA,10,Fw-Wt-Wt +N I,4,20,2004,1985,2004,RT,45,4.25,NA,NA,WHT,WHT,WHTDUR,FAL_WHT_WHT,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpr,E4_RT_10,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,30,NA,91.5,0,104.3,-12.799999999999997,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,123,NA,27,Wif I,1,16,1985,1985,2000,RT,45,0.42,NA,NA,WHT,WHT,WHTDUR,WHT,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpr,E4_RT_27,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,30,NA,91.5,0,111.60000000000001,-20.10000000000001,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,123,NA,27,Wif I,1,16,1986,1985,2000,RT,45,2.05,NA,NA,WHT,WHT,WHTDUR,WHT,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpr,E4_RT_27,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,30,NA,91.5,0,111.60000000000001,-20.10000000000001,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,123,NA,27,Wif I,1,16,1987,1985,2000,RT,45,0.55,NA,NA,WHT,WHT,WHTDUR,WHT,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpr,E4_RT_27,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,30,NA,91.5,0,111.60000000000001,-20.10000000000001,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,123,NA,27,Wif I,1,16,1988,1985,2000,RT,45,NA,NA,NA,WHT,WHT,WHTDUR,WHT,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpr,E4_RT_27,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,30,NA,91.5,0,111.60000000000001,-20.10000000000001,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,123,NA,27,Wif I,1,16,1989,1985,2000,RT,45,2.39,NA,NA,WHT,WHT,WHTDUR,WHT,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpr,E4_RT_27,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,30,NA,91.5,0,111.60000000000001,-20.10000000000001,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,123,NA,27,Wif I,1,16,1990,1985,2000,RT,45,1.66,NA,NA,WHT,WHT,WHTDUR,WHT,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpr,E4_RT_27,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,30,NA,91.5,0,111.60000000000001,-20.10000000000001,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,123,NA,27,Wif I,1,16,1991,1985,2000,RT,45,1.05,NA,NA,WHT,WHT,WHTDUR,WHT,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpr,E4_RT_27,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,30,NA,91.5,0,111.60000000000001,-20.10000000000001,NA
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,123,NA,27,Wif I,1,16,1992,1985,2000,RT,45,NA,NA,NA,WHT,WHT,WHTDUR,WHT,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cpr,E4_RT_27,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,30,111.60000000000001,91.5,0,111.60000000000001,-20.10000000000001,111.60000000000001
E4,Lethbridge,49.7,-112.766667,10,Alberta,Dark Brown Chernozem,Orthic,loam,45,25,30,NA,NA,123,NA,27,Wif I,1,16,1993,1985,2000,RT,45,3.52,NA,NA,WHT,WHT,WHTDUR,WHT,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,estimation,NA,NA,NA,NA,NA,NA,6.96,NA,NA,NA,NA,NA,cpr,E4_RT_27,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,4,793011,793,793011,AB,AB_2,30,NA,91.5,0,111.60000000000001,-20.10000000000001,NA
